sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number,BENZ_parameter_formula,BENZ_analysis_group_abbr,BENZ_analysis_value,BENZ_analysis_flag,BRFM_parameter_formula_1,BRFM_analysis_group_abbr_2,BRFM_analysis_value_3,BRFM_analysis_flag_4,C2F6_parameter_formula_5,C2F6_analysis_group_abbr_6,C2F6_analysis_value_7,C2F6_analysis_flag_8,C2H2_parameter_formula_9,C2H2_analysis_group_abbr_10,C2H2_analysis_value_11,C2H2_analysis_flag_12,C2H6_parameter_formula_13,C2H6_analysis_group_abbr_14,C2H6_analysis_value_15,C2H6_analysis_flag_16,C3H8_parameter_formula_17,C3H8_analysis_group_abbr_18,C3H8_analysis_value_19,C3H8_analysis_flag_20,CCL4_parameter_formula,CCL4_analysis_group_abbr,CCL4_analysis_value,CCL4_analysis_flag,CF4_parameter_formula,CF4_analysis_group_abbr,CF4_analysis_value,CF4_analysis_flag,CH3I_parameter_formula,CH3I_analysis_group_abbr,CH3I_analysis_value,CH3I_analysis_flag,CH4_parameter_formula,CH4_analysis_group_abbr,CH4_analysis_value,CH4_analysis_flag,CH4C13_parameter_formula,CH4C13_analysis_group_abbr,CH4C13_nalysis_value,CH4C13_analysis_flag,CHLF_parameter_formula,CHLF_analysis_group_abbr,CHLF_analysis_value,CHLF_analysis_flag,CO_parameter_formula,CO_analysis_group_abbr,CO_analysis_value,CO_analysis_flag,CO2_parameter_formula,CO2_analysis_group_abbr,CO2_analysis_value,CO2_analysis_flag,DIBR_parameter_formula,DIBR_analysis_group_abbr,DIBR_analysis_value,DIBR_analysis_flag,DICL_parameter_formula,DICL_analysis_group_abbr,DICL_analysis_value,DICL_analysis_flag,F113_parameter_formula,F113_analysis_group_abbr,F113_analysis_value,F113_analysis_flag,F115_parameter_formula,F115_analysis_group_abbr,F115_analysis_value,F115_analysis_flag,F11B_parameter_formula,F11B_analysis_group_abbr,F11B_analysis_value,F11B_analysis_flag,F125_parameter_formula,F125_analysis_group_abbr,F125_analysis_value,F125_analysis_flag,F13_parameter_formula,F13_analysis_group_abbr,F13_analysis_value,F13_analysis_flag,F134A_parameter_formula,F134A_analysis_group_abbr,F134A_analysis_value,F134A_analysis_flag,F142B_parameter_formula,F142B_analysis_group_abbr,F142B_analysis_value,F142B_analysis_flag,F143a_parameter_formula,F143a_analysis_group_abbr,F143a_analysis_value,F143a_analysis_flag,F152A_parameter_formula,F152A_analysis_group_abbr,F152A_analysis_value,F152A_analysis_flag,F227E_parameter_formula,F227E_analysis_group_abbr,F227E_analysis_value,F227E_analysis_flag,F23_parameter_formula,F23_analysis_group_abbr,F23_analysis_value,F23_analysis_flag,F236FA_parameter_formula,F236FA_analysis_group_abbr,F236FA_analysis_value,F236FA_analysis_flag,F32_parameter_formula,F32_analysis_group_abbr,F32_analysis_value,F32_analysis_flag,F365M_parameter_formula,F365M_analysis_group_abbr,F365M_analysis_value,F365M_analysis_flag,FC12_parameter_formula,FC12_analysis_group_abbr,FC12_analysis_value,FC12_analysis_flag,H1211_parameter_formula,H1211_analysis_group_abbr,H1211_analysis_value,H1211_analysis_flag,H1301_parameter_formula,H1301_analysis_group_abbr,H1301_analysis_value,H1301_analysis_flag,H2_parameter_formula,H2_analysis_group_abbr,H2_analysis_value,H2_analysis_flag,H2402_parameter_formula,H2402_analysis_group_abbr,H2402_analysis_value,H2402_analysis_flag,HF133a_parameter_formula,HF133a_analysis_group_abbr,HF133a_analysis_value,HF133a_analysis_flag,HF22_parameter_formula,HF22_analysis_group_abbr,HF22_analysis_value,HF22_analysis_flag,IC4H10_parameter_formula,IC4H10_analysis_group_abbr,IC4H10_analysis_value,IC4H10_analysis_flag,IC5H12_parameter_formula,IC5H12_analysis_group_abbr,IC5H12_analysis_value,IC5H12_analysis_flag,MCFA_parameter_formula,MCFA_analysis_group_abbr,MCFA_analysis_value,MCFA_analysis_flag,MEBR_parameter_formula,MEBR_analysis_group_abbr,MEBR_analysis_value,MEBR_analysis_flag,MECL_parameter_formula,MECL_analysis_group_abbr,MECL_analysis_value,MECL_analysis_flag,N2O_parameter_formula,N2O_analysis_group_abbr,N2O_analysis_value,N2O_analysis_flag,NC4H10_parameter_formula,NC4H10_analysis_group_abbr,NC4H10_analysis_value,NC4H10_analysis_flag,NC5H12_parameter_formula,NC5H12_analysis_group_abbr,NC5H12_analysis_value,NC5H12_analysis_flag,NC6H14_parameter_formula,NC6H14_analysis_group_abbr,NC6H14_analysis_value,NC6H14_analysis_flag,OCS_parameter_formula,OCS_analysis_group_abbr,OCS_analysis_value,OCS_analysis_flag,P218_parameter_formula,P218_analysis_group_abbr,P218_analysis_value,P218_analysis_flag,PCE_parameter_formula,PCE_analysis_group_abbr,PCE_analysis_value,PCE_analysis_flag,SF6_CCGG_parameter_formula,SF6_CCGG_analysis_group_abbr,SF6_CCGG_analysis_value,SF6_CCGG_analysis_flag,SF6_HATS_parameter_formula,SF6_HATS_analysis_group_abbr,SF6_HATS_analysis_value,SF6_HATS_analysis_flag,SO2F2_parameter_formula,SO2F2_analysis_group_abbr,SO2F2_analysis_value,SO2F2_analysis_flag
2017,4,29,19,0,21,3921-11-01,R,67.1893,-142.0999,3837.96,245,3592.96,424774,BENZ,HATS,43.774,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.744,...,C2H2,HATS,224.803,...,C2H6,HATS,1628.176,...,C3H8,HATS,238.167,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.15,...,CH3I,HATS,0.202,...,ch4,CCGG,1925.96,..P,ch4c13,SIL,-47.642,..P,CHLF,HATS,19.007,...,co,CCGG,130.94,..P,co2,CCGG,412.3,..P,DIBR,HATS,1.134,...,DICL,HATS,85.286,...,F113,HATS,71.048,...,F115,HATS,8.628,...,F11B,HATS,233.138,...,F125,HATS,24.465,...,F13,HATS,3.398,...,F134A,HATS,102.463,...,F142B,HATS,23.86,...,F143a,HATS,21.786,...,F152A,HATS,10.743,...,F227e,HATS,1.347,...,F23,HATS,30.657,..P,F236fa,HATS,0.138,...,F32,HATS,15.299,...,F365m,HATS,1.089,...,FC12,HATS,514.684,...,H1211,HATS,3.606,...,H1301,HATS,3.373,...,h2,CCGG,507.3,..P,H2402,HATS,0.416,...,HF133a,HATS,0.564,...,HF22,HATS,254.217,...,iC4H10,HATS,18.045,...,iC5H12,HATS,6.487,...,MCFA,HATS,2.451,...,MEBR,HATS,6.993,...,MECL,HATS,577.356,...,n2o,CCGG,330.06,..P,nC4H10,HATS,28.156,...,nC5H12,HATS,4.658,...,nC6H14,HATS,1.595,...,OCS,HATS,526.079,...,P218,HATS,0.621,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.45,..P,sf6,HATS,9.49,...,SO2F2,HATS,2.192,...
2017,4,29,19,29,10,3921-12-01,R,66.5574,-145.2961,225.35,128,97.35,424775,BENZ,HATS,51.578,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.778,...,C2H2,HATS,173.887,...,C2H6,HATS,1654,...,C3H8,HATS,299.601,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.182,...,CH3I,HATS,0.192,...,ch4,CCGG,1938.37,..P,ch4c13,SIL,-47.516,..P,CHLF,HATS,16.666,...,co,CCGG,128.99,..P,co2,CCGG,414.64,..P,DIBR,HATS,1.167,...,DICL,HATS,74.44,...,F113,HATS,71.04,...,F115,HATS,8.619,...,F11B,HATS,232.617,...,F125,HATS,24.17,...,F13,HATS,3.323,...,F134A,HATS,102.325,...,F142B,HATS,23.437,...,F143a,HATS,21.765,...,F152A,HATS,10.436,...,F227e,HATS,1.339,...,F23,HATS,30.506,..P,F236fa,HATS,0.145,...,F32,HATS,14.967,...,F365m,HATS,1.135,...,FC12,HATS,514.842,...,H1211,HATS,3.533,...,H1301,HATS,3.326,...,h2,CCGG,485.1,..P,H2402,HATS,0.418,...,HF133a,HATS,0.534,...,HF22,HATS,252.008,...,iC4H10,HATS,35.346,...,iC5H12,HATS,14.489,...,MCFA,HATS,2.558,...,MEBR,HATS,7.056,...,MECL,HATS,553.709,...,n2o,CCGG,330.14,..P,nC4H10,HATS,55.366,...,nC5H12,HATS,9.128,...,nC6H14,HATS,2.618,...,OCS,HATS,498.679,...,P218,HATS,0.618,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.42,..P,sf6,HATS,9.451,...,SO2F2,HATS,2.187,...
2017,4,30,19,53,5,3923-01-01,R,64.9546,-150.2093,2841.57,102,2739.57,424925,BENZ,HATS,40.308,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.762,...,C2H2,HATS,204.924,...,C2H6,HATS,1613.93,...,C3H8,HATS,230.435,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.012,...,CH3I,HATS,0.233,...,ch4,CCGG,1924.96,..P,ch4c13,SIL,-47.537,..P,CHLF,HATS,18.028,...,co,CCGG,127.15,..P,co2,CCGG,412.44,..P,DIBR,HATS,1.129,...,DICL,HATS,83.986,...,F113,HATS,71.011,...,F115,HATS,8.574,...,F11B,HATS,232.901,...,F125,HATS,24.262,...,F13,HATS,3.287,...,F134A,HATS,102.079,...,F142B,HATS,23.609,...,F143a,HATS,21.512,...,F152A,HATS,10.301,...,F227e,HATS,1.352,...,F23,HATS,30.78,..P,F236fa,HATS,0.158,...,F32,HATS,15.398,...,F365m,HATS,1.097,...,FC12,HATS,514.367,...,H1211,HATS,3.472,...,H1301,HATS,3.333,...,h2,CCGG,506.52,..P,H2402,HATS,0.424,...,HF133a,HATS,0.565,...,HF22,HATS,253.148,...,iC4H10,HATS,16.208,...,iC5H12,HATS,4.685,...,MCFA,HATS,2.534,...,MEBR,HATS,6.845,...,MECL,HATS,574.864,...,n2o,CCGG,330.35,..P,nC4H10,HATS,23.474,...,nC5H12,HATS,3.687,...,nC6H14,HATS,1.595,...,OCS,HATS,525.362,...,P218,HATS,0.606,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.43,..P,sf6,HATS,9.54,...,SO2F2,HATS,2.209,...
2017,4,30,20,7,31,3923-02-01,R,64.9289,-151.8104,3559.76,198,3361.76,424926,BENZ,HATS,31.529,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.724,...,C2H2,HATS,181.155,...,C2H6,HATS,1442.375,...,C3H8,HATS,181.348,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.272,...,CH3I,HATS,0.131,...,ch4,CCGG,1908.95,..P,ch4c13,SIL,-47.328,..P,CHLF,HATS,17.213,...,co,CCGG,120.85,..P,co2,CCGG,411.75,..P,DIBR,HATS,1.001,...,DICL,HATS,85.967,...,F113,HATS,71.077,...,F115,HATS,8.582,...,F11B,HATS,232.286,...,F125,HATS,23.811,...,F13,HATS,3.381,...,F134A,HATS,101.444,...,F142B,HATS,23.505,...,F143a,HATS,21.571,...,F152A,HATS,9.805,...,F227e,HATS,1.338,...,F23,HATS,30.576,..P,F236fa,HATS,0.165,...,F32,HATS,15.261,...,F365m,HATS,1.09,...,FC12,HATS,514.157,...,H1211,HATS,3.577,...,H1301,HATS,3.321,...,h2,CCGG,519.12,..P,H2402,HATS,0.394,...,HF133a,HATS,0.535,...,HF22,HATS,253.624,...,iC4H10,HATS,10.671,...,iC5H12,HATS,2.821,...,MCFA,HATS,2.404,...,MEBR,HATS,7.189,...,MECL,HATS,587.098,...,n2o,CCGG,329.91,..P,nC4H10,HATS,15.915,...,nC5H12,HATS,2.144,...,nC6H14,HATS,1.002,...,OCS,HATS,541.758,...,P218,HATS,0.616,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.52,..P,sf6,HATS,9.484,...,SO2F2,HATS,2.181,...
2017,4,30,20,47,40,3923-03-01,R,64.7369,-156.701,639,60,579,424927,BENZ,HATS,42.327,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.725,...,C2H2,HATS,202.234,...,C2H6,HATS,1643.523,...,C3H8,HATS,262.479,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.044,...,CH3I,HATS,0.281,...,ch4,CCGG,1940.85,..P,ch4c13,SIL,-47.466,..P,CHLF,HATS,18.389,...,co,CCGG,129.27,..P,co2,CCGG,414.86,..P,DIBR,HATS,1.196,...,DICL,HATS,79.13,...,F113,HATS,70.938,...,F115,HATS,8.625,...,F11B,HATS,232.357,...,F125,HATS,24.038,...,F13,HATS,3.32,...,F134A,HATS,101.867,...,F142B,HATS,23.556,...,F143a,HATS,21.648,...,F152A,HATS,10.372,...,F227e,HATS,1.348,...,F23,HATS,30.886,..P,F236fa,HATS,0.167,...,F32,HATS,15.236,...,F365m,HATS,1.144,...,FC12,HATS,514.157,...,H1211,HATS,3.492,...,H1301,HATS,3.3,...,h2,CCGG,489.22,..P,H2402,HATS,0.419,...,HF133a,HATS,0.568,...,HF22,HATS,252.555,...,iC4H10,HATS,21.328,...,iC5H12,HATS,6.788,...,MCFA,HATS,2.534,...,MEBR,HATS,6.69,...,MECL,HATS,561.921,...,n2o,CCGG,330.61,..P,nC4H10,HATS,30.319,...,nC5H12,HATS,8.059,...,nC6H14,HATS,2.3,...,OCS,HATS,489.427,...,P218,HATS,0.612,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.49,..P,sf6,HATS,9.442,...,SO2F2,HATS,2.138,...
2017,4,30,21,47,29,3923-04-01,R,62.7215,-159.9005,4118.23,21,4097.23,424928,BENZ,HATS,40.989,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.766,...,C2H2,HATS,200.43,...,C2H6,HATS,1563.399,...,C3H8,HATS,211.001,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.134,...,CH3I,HATS,0.237,...,ch4,CCGG,1924.46,..P,ch4c13,SIL,-47.306,..P,CHLF,HATS,17.783,...,co,CCGG,128.74,..P,co2,CCGG,412.83,..P,DIBR,HATS,1.146,...,DICL,HATS,85.305,...,F113,HATS,71.048,...,F115,HATS,8.599,...,F11B,HATS,232.333,...,F125,HATS,24.219,...,F13,HATS,3.322,...,F134A,HATS,102.169,...,F142B,HATS,23.7,...,F143a,HATS,22.005,...,F152A,HATS,10.337,...,F227e,HATS,1.396,...,F23,HATS,30.788,..P,F236fa,HATS,0.146,...,F32,HATS,15.436,...,F365m,HATS,1.15,...,FC12,HATS,514.683,...,H1211,HATS,3.599,...,H1301,HATS,3.36,...,h2,CCGG,510.66,..P,H2402,HATS,0.423,...,HF133a,HATS,0.58,...,HF22,HATS,254.075,...,iC4H10,HATS,14.172,...,iC5H12,HATS,3.08,...,MCFA,HATS,2.476,...,MEBR,HATS,6.949,...,MECL,HATS,575.465,...,n2o,CCGG,330.26,..P,nC4H10,HATS,18.918,...,nC5H12,HATS,2.357,...,nC6H14,HATS,0.854,...,OCS,HATS,535.731,...,P218,HATS,0.601,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.52,..P,sf6,HATS,9.524,...,SO2F2,HATS,2.223,...
2017,4,30,22,16,5,3923-05-01,R,61.3554,-161.1963,1561.49,6,1555.49,424929,BENZ,HATS,39.733,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.764,...,C2H2,HATS,200.874,...,C2H6,HATS,1594.806,...,C3H8,HATS,227.305,...,CCL4,HATS,-999.99,FIL,CF4,HATS,83.882,...,CH3I,HATS,0.24,...,ch4,CCGG,1926.92,..P,ch4c13,SIL,-47.467,..P,CHLF,HATS,17.564,...,co,CCGG,125.57,..P,co2,CCGG,412.53,..P,DIBR,HATS,1.179,...,DICL,HATS,80.896,...,F113,HATS,71.165,...,F115,HATS,8.615,...,F11B,HATS,232.57,...,F125,HATS,24.146,...,F13,HATS,3.359,...,F134A,HATS,102.153,...,F142B,HATS,23.54,...,F143a,HATS,21.912,...,F152A,HATS,10.519,...,F227e,HATS,1.329,...,F23,HATS,30.531,..P,F236fa,HATS,0.158,...,F32,HATS,15.288,...,F365m,HATS,1.124,...,FC12,HATS,515.051,...,H1211,HATS,3.606,...,H1301,HATS,3.365,...,h2,CCGG,505.47,..P,H2402,HATS,0.404,...,HF133a,HATS,0.559,...,HF22,HATS,252.341,...,iC4H10,HATS,17.371,...,iC5H12,HATS,5.908,...,MCFA,HATS,2.608,...,MEBR,HATS,6.803,...,MECL,HATS,570.441,...,n2o,CCGG,329.88,..P,nC4H10,HATS,25.227,...,nC5H12,HATS,4.055,...,nC6H14,HATS,1.428,...,OCS,HATS,523.827,...,P218,HATS,0.6,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.44,..P,sf6,HATS,9.505,...,SO2F2,HATS,2.163,...
2017,4,30,22,28,22,3923-06-01,R,60.8212,-161.7744,459.27,8,451.27,424930,BENZ,HATS,39.146,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.7,...,C2H2,HATS,199.009,...,C2H6,HATS,1582.941,...,C3H8,HATS,223.349,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.345,...,CH3I,HATS,0.324,...,ch4,CCGG,1931.71,..P,ch4c13,SIL,-47.55,..P,CHLF,HATS,17.797,...,co,CCGG,126.67,..P,co2,CCGG,412.74,..P,DIBR,HATS,1.173,...,DICL,HATS,81.284,...,F113,HATS,71.655,...,F115,HATS,8.508,...,F11B,HATS,232.073,...,F125,HATS,24.011,...,F13,HATS,3.259,...,F134A,HATS,101.24,...,F142B,HATS,23.451,...,F143a,HATS,21.906,...,F152A,HATS,10.432,...,F227e,HATS,1.335,...,F23,HATS,30.549,..P,F236fa,HATS,0.171,...,F32,HATS,15.198,...,F365m,HATS,1.085,...,FC12,HATS,515.156,...,H1211,HATS,3.498,...,H1301,HATS,3.325,...,h2,CCGG,503.71,..P,H2402,HATS,0.401,...,HF133a,HATS,0.56,...,HF22,HATS,253.315,...,iC4H10,HATS,17.763,...,iC5H12,HATS,6.274,...,MCFA,HATS,2.556,...,MEBR,HATS,6.784,...,MECL,HATS,566.673,...,n2o,CCGG,330.08,..P,nC4H10,HATS,24.787,...,nC5H12,HATS,4.285,...,nC6H14,HATS,1.255,...,OCS,HATS,520.645,...,P218,HATS,0.605,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.45,..P,sf6,HATS,9.459,...,SO2F2,HATS,2.253,...
2017,4,30,23,50,0,3923-07-01,R,62.2454,-161.1177,5027.83,152,4875.83,424931,BENZ,HATS,42.164,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.754,...,C2H2,HATS,226.753,...,C2H6,HATS,1602.065,...,C3H8,HATS,252.61,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.215,...,CH3I,HATS,0.117,...,ch4,CCGG,1916.62,..P,ch4c13,SIL,-47.399,..P,CHLF,HATS,19.594,...,co,CCGG,129.26,..P,co2,CCGG,411.78,..P,DIBR,HATS,1.027,...,DICL,HATS,98.592,...,F113,HATS,71.077,...,F115,HATS,8.56,...,F11B,HATS,232.523,...,F125,HATS,24.27,...,F13,HATS,3.364,...,F134A,HATS,102.601,...,F142B,HATS,23.714,...,F143a,HATS,21.759,...,F152A,HATS,10.167,...,F227e,HATS,1.343,...,F23,HATS,31.028,..P,F236fa,HATS,0.168,...,F32,HATS,15.598,...,F365m,HATS,1.087,...,FC12,HATS,514.578,...,H1211,HATS,3.514,...,H1301,HATS,3.345,...,h2,CCGG,519.02,..P,H2402,HATS,0.413,...,HF133a,HATS,0.586,...,HF22,HATS,255.714,...,iC4H10,HATS,18.386,...,iC5H12,HATS,4.941,...,MCFA,HATS,2.556,...,MEBR,HATS,7.312,...,MECL,HATS,594.854,...,n2o,CCGG,329.07,..P,nC4H10,HATS,29.437,...,nC5H12,HATS,4.066,...,nC6H14,HATS,1.32,...,OCS,HATS,546.511,...,P218,HATS,0.627,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.52,..P,sf6,HATS,9.529,...,SO2F2,HATS,2.218,...
2017,5,1,0,5,34,3923-08-01,R,63.0932,-161.049,2635.44,610,2025.44,424932,BENZ,HATS,38.521,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.754,...,C2H2,HATS,197.572,...,C2H6,HATS,1577.218,...,C3H8,HATS,217.392,...,CCL4,HATS,-999.99,FIL,CF4,HATS,83.906,...,CH3I,HATS,0.202,...,ch4,CCGG,1925.54,..P,ch4c13,SIL,-47.263,..P,CHLF,HATS,17.24,...,co,CCGG,125.46,..P,co2,CCGG,412.79,..P,DIBR,HATS,1.141,...,DICL,HATS,82.889,...,F113,HATS,71.106,...,F115,HATS,8.624,...,F11B,HATS,232.759,...,F125,HATS,24.264,...,F13,HATS,3.337,...,F134A,HATS,101.998,...,F142B,HATS,23.579,...,F143a,HATS,21.65,...,F152A,HATS,10.377,...,F227e,HATS,1.354,...,F23,HATS,30.7,..P,F236fa,HATS,0.177,...,F32,HATS,15.248,...,F365m,HATS,1.142,...,FC12,HATS,515.156,...,H1211,HATS,3.57,...,H1301,HATS,3.34,...,h2,CCGG,508.99,..P,H2402,HATS,0.406,...,HF133a,HATS,0.551,...,HF22,HATS,253.006,...,iC4H10,HATS,14.217,...,iC5H12,HATS,3.705,...,MCFA,HATS,2.507,...,MEBR,HATS,6.937,...,MECL,HATS,574.593,...,n2o,CCGG,330.23,..P,nC4H10,HATS,19.831,...,nC5H12,HATS,2.564,...,nC6H14,HATS,1.236,...,OCS,HATS,525.137,...,P218,HATS,0.619,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.46,..P,sf6,HATS,9.554,...,SO2F2,HATS,2.208,...
2017,5,1,0,16,18,3923-09-01,R,63.5932,-160.8224,1790.61,356,1434.61,424933,BENZ,HATS,39.715,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.745,...,C2H2,HATS,203.121,...,C2H6,HATS,1612.534,...,C3H8,HATS,237.74,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.134,...,CH3I,HATS,0.269,...,ch4,CCGG,1930.25,..P,ch4c13,SIL,-47.406,..P,CHLF,HATS,17.92,...,co,CCGG,127.07,..P,co2,CCGG,412.74,..P,DIBR,HATS,1.211,...,DICL,HATS,80.461,...,F113,HATS,71.121,...,F115,HATS,8.576,...,F11B,HATS,232.83,...,F125,HATS,24.111,...,F13,HATS,3.45,...,F134A,HATS,101.835,...,F142B,HATS,23.707,...,F143a,HATS,21.906,...,F152A,HATS,10.402,...,F227e,HATS,1.328,...,F23,HATS,30.567,..P,F236fa,HATS,0.17,...,F32,HATS,15.379,...,F365m,HATS,1.077,...,FC12,HATS,515.261,...,H1211,HATS,3.469,...,H1301,HATS,3.335,...,h2,CCGG,501.22,..P,H2402,HATS,0.426,...,HF133a,HATS,0.539,...,HF22,HATS,253.41,...,iC4H10,HATS,17.082,...,iC5H12,HATS,5.293,...,MCFA,HATS,2.551,...,MEBR,HATS,6.838,...,MECL,HATS,568.695,...,n2o,CCGG,330.62,..P,nC4H10,HATS,24.766,...,nC5H12,HATS,5.612,...,nC6H14,HATS,2.079,...,OCS,HATS,508.33,...,P218,HATS,0.637,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.51,..P,sf6,HATS,9.5,...,SO2F2,HATS,2.159,...
2017,5,1,0,25,4,3923-10-01,R,63.9337,-160.7422,497.3,150,347.3,424934,BENZ,HATS,39.765,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.74,...,C2H2,HATS,204.344,...,C2H6,HATS,1612.534,...,C3H8,HATS,237.436,...,CCL4,HATS,-999.99,FIL,CF4,HATS,83.808,...,CH3I,HATS,0.263,...,ch4,CCGG,1930.23,..P,ch4c13,SIL,-47.515,..P,CHLF,HATS,17.984,...,co,CCGG,127.36,..P,co2,CCGG,412.63,..P,DIBR,HATS,1.128,...,DICL,HATS,81.433,...,F113,HATS,70.887,...,F115,HATS,8.476,...,F11B,HATS,232.57,...,F125,HATS,23.97,...,F13,HATS,3.321,...,F134A,HATS,102.438,...,F142B,HATS,23.635,...,F143a,HATS,21.799,...,F152A,HATS,10.405,...,F227e,HATS,1.315,...,F23,HATS,30.593,..P,F236fa,HATS,0.15,...,F32,HATS,15.301,...,F365m,HATS,1.094,...,FC12,HATS,514.525,...,H1211,HATS,3.523,...,H1301,HATS,3.327,...,h2,CCGG,502.76,..P,H2402,HATS,0.407,...,HF133a,HATS,0.548,...,HF22,HATS,252.982,...,iC4H10,HATS,18.11,...,iC5H12,HATS,5.685,...,MCFA,HATS,2.584,...,MEBR,HATS,6.873,...,MECL,HATS,572.026,...,n2o,CCGG,330.34,..P,nC4H10,HATS,25.091,...,nC5H12,HATS,5.287,...,nC6H14,HATS,1.792,...,OCS,HATS,510.95,...,P218,HATS,0.622,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.44,..P,sf6,HATS,9.444,...,SO2F2,HATS,2.145,...
2017,5,1,1,29,42,3923-12-01,R,64.5153,-165.2286,456.24,8,448.24,424935,BENZ,HATS,38.509,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.731,...,C2H2,HATS,198.49,...,C2H6,HATS,1613.929,...,C3H8,HATS,230.219,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.117,...,CH3I,HATS,0.237,...,ch4,CCGG,1931.72,..P,ch4c13,SIL,-47.454,..P,CHLF,HATS,17.41,...,co,CCGG,125.68,..P,co2,CCGG,412.37,..P,DIBR,HATS,1.137,...,DICL,HATS,79.31,...,F113,HATS,71.033,...,F115,HATS,8.669,...,F11B,HATS,232.073,...,F125,HATS,24.067,...,F13,HATS,3.334,...,F134A,HATS,102.194,...,F142B,HATS,23.505,...,F143a,HATS,21.627,...,F152A,HATS,10.399,...,F227e,HATS,1.349,...,F23,HATS,30.549,..P,F236fa,HATS,0.169,...,F32,HATS,15.419,...,F365m,HATS,1.104,...,FC12,HATS,514.946,...,H1211,HATS,3.55,...,H1301,HATS,3.323,...,h2,CCGG,502.95,..P,H2402,HATS,0.423,...,HF133a,HATS,0.546,...,HF22,HATS,253.291,...,iC4H10,HATS,16.549,...,iC5H12,HATS,4.303,...,MCFA,HATS,2.487,...,MEBR,HATS,6.676,...,MECL,HATS,570.333,...,n2o,CCGG,329.98,..P,nC4H10,HATS,21.858,...,nC5H12,HATS,3.569,...,nC6H14,HATS,1.36,...,OCS,HATS,512.934,...,P218,HATS,0.618,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.38,..P,sf6,HATS,9.471,...,SO2F2,HATS,2.15,...
